epoch,epoch_loss,split,loss,acc,sample_fn
141,0.36998776,val,0.5042253,0.8434120945134161,gumbel_soft
141,0.36998776,test,0.3142248,0.8775143678160919,gumbel_soft
142,0.35562676,train,0.3489083,0.8701368273029619,gumbel_soft
142,0.35562676,val,0.35675862,0.8540248297957549,gumbel_soft
142,0.35562676,test,0.38646013,0.8554238505747126,gumbel_soft
143,0.3688069,train,0.36656985,0.8566326644494543,gumbel_soft
143,0.3688069,val,0.4152199,0.8309971966359632,gumbel_soft
143,0.3688069,test,0.38217038,0.8270474137931034,gumbel_soft
144,0.3304834,train,0.37900898,0.8497801388361866,gumbel_soft
144,0.3304834,val,0.3769851,0.8600320384461354,gumbel_soft
144,0.3304834,test,0.32207772,0.884698275862069,gumbel_soft
145,0.37262335,train,0.34924093,0.8703377156759894,gumbel_soft
145,0.37262335,val,0.36092868,0.8790548658390068,gumbel_soft
145,0.37262335,test,0.3491059,0.8644037356321839,gumbel_soft
146,0.32903472,train,0.34644437,0.8839311622508426,gumbel_soft
146,0.32903472,val,0.41561472,0.8410092110532639,gumbel_soft
146,0.32903472,test,0.26500288,0.9220545977011494,gumbel_soft
147,0.33529067,train,0.3683747,0.8674806365929332,gumbel_soft
147,0.33529067,val,0.35243273,0.8756507809371246,gumbel_soft
147,0.33529067,test,0.4187533,0.8275862068965517,gumbel_soft
148,0.36273798,train,0.3638458,0.8585969063190554,gumbel_soft
148,0.36273798,val,0.36827955,0.8486183420104125,gumbel_soft
148,0.36273798,test,0.32488075,0.8742816091954023,gumbel_soft
149,0.3489965,train,0.3380562,0.8727706970826544,gumbel_soft
149,0.3489965,val,0.36584824,0.8476171405686824,gumbel_soft
149,0.3489965,test,0.3255771,0.8735632183908046,gumbel_soft
150,0.35743955,train,0.35352206,0.8701145063726257,gumbel_soft
150,0.35743955,val,0.30563143,0.8898678414096917,gumbel_soft
150,0.35743955,test,0.32681867,0.8843390804597702,gumbel_soft
151,0.3406475,train,0.35460305,0.8756277761657106,gumbel_soft
151,0.3406475,val,0.36939895,0.8632358830596716,gumbel_soft
151,0.3406475,test,0.35119727,0.8679956896551724,gumbel_soft
152,0.34079298,train,0.33715206,0.8907836878641102,gumbel_soft
152,0.34079298,val,0.3170143,0.8936724068882659,gumbel_soft
152,0.34079298,test,0.3055078,0.9042744252873564,gumbel_soft
153,0.32400203,train,0.32180604,0.8985960134818419,gumbel_soft
153,0.32400203,val,0.31679627,0.8976772126551862,gumbel_soft
153,0.32400203,test,0.31733164,0.9005028735632183,gumbel_soft
154,0.34466985,train,0.34944168,0.8760072319814289,gumbel_soft
154,0.34466985,val,0.36114502,0.8578293952743292,gumbel_soft
154,0.34466985,test,0.3208363,0.8811063218390804,gumbel_soft
155,0.34583825,train,0.33991706,0.8855605901653981,gumbel_soft
155,0.34583825,val,0.30786532,0.9052863436123348,gumbel_soft
155,0.34583825,test,0.30267674,0.9053520114942529,gumbel_soft
156,0.35212982,train,0.34312832,0.8802928506060133,gumbel_soft
156,0.35212982,val,0.32752576,0.8764517420905086,gumbel_soft
156,0.35212982,test,0.32276234,0.8850574712643678,gumbel_soft
157,0.3475525,train,0.3920571,0.8774580924532934,gumbel_soft
157,0.3475525,val,0.40415552,0.8844613536243492,gumbel_soft
157,0.3475525,test,0.38199228,0.8872126436781609,gumbel_soft
158,0.3645266,train,0.34931907,0.886565032030535,gumbel_soft
158,0.3645266,val,0.42453727,0.8402082498998799,gumbel_soft
158,0.3645266,test,0.3305888,0.8929597701149425,gumbel_soft
159,0.35251904,train,0.36095434,0.8791768040891944,gumbel_soft
159,0.35251904,val,0.33859035,0.8854625550660793,gumbel_soft
159,0.35251904,test,0.3230259,0.8884698275862069,gumbel_soft
160,0.34697494,train,0.34498206,0.8882391018057633,gumbel_soft
160,0.34697494,val,0.33383164,0.894673608329996,gumbel_soft
160,0.34697494,test,0.31753966,0.8979885057471264,gumbel_soft
161,0.35693908,train,0.35024405,0.888395348318118,gumbel_soft
161,0.35693908,val,0.3385601,0.895274329195034,gumbel_soft
161,0.35693908,test,0.324041,0.899066091954023,gumbel_soft
162,0.34413,train,0.37022153,0.887100734358608,gumbel_soft
162,0.34413,val,0.333132,0.8932719263115739,gumbel_soft
162,0.34413,test,0.3165838,0.8992456896551724,gumbel_soft
163,0.34318835,train,0.33985496,0.8879489297113904,gumbel_soft
163,0.34318835,val,0.33618402,0.8922707248698438,gumbel_soft
163,0.34318835,test,0.3219088,0.8970905172413793,gumbel_soft
164,0.3449007,train,0.36499867,0.8842213343452155,gumbel_soft
164,0.3449007,val,0.3350394,0.8882659191029235,gumbel_soft
164,0.3449007,test,0.32066205,0.8908045977011494,gumbel_soft
165,0.34407252,train,0.3490581,0.8870560924979353,gumbel_soft
165,0.34407252,val,0.33565402,0.8916700040048058,gumbel_soft
165,0.34407252,test,0.318611,0.8960129310344828,gumbel_soft
166,0.34098712,train,0.3401773,0.8939309390415392,gumbel_soft
166,0.34098712,val,0.38827848,0.8650380456547857,gumbel_soft
166,0.34098712,test,0.3180373,0.9026580459770115,gumbel_soft
167,0.3432897,train,0.3443384,0.8932166692707753,gumbel_soft
167,0.3432897,val,0.3322593,0.895274329195034,gumbel_soft
167,0.3432897,test,0.31856066,0.9022988505747126,gumbel_soft
168,0.34318036,train,0.34016144,0.8921229436842928,gumbel_soft
168,0.34318036,val,0.3326854,0.8958750500600721,gumbel_soft
168,0.34318036,test,0.39208356,0.8726652298850575,gumbel_soft
169,0.34091508,train,0.3403321,0.8905604785607464,gumbel_soft
169,0.34091508,val,0.33105212,0.89547456948338,gumbel_soft
169,0.34091508,test,0.3179957,0.896551724137931,gumbel_soft
170,0.343347,train,0.3442768,0.8899131715809915,gumbel_soft
170,0.343347,val,0.3322781,0.893872647176612,gumbel_soft
170,0.343347,test,0.31702077,0.9030172413793104,gumbel_soft
171,0.33967873,train,0.34021473,0.8899801343720006,gumbel_soft
171,0.33967873,val,0.33075827,0.8940728874649579,gumbel_soft
171,0.33967873,test,0.32024682,0.8972701149425287,gumbel_soft
172,0.33814108,train,0.36014065,0.8889533715765273,gumbel_soft
172,0.33814108,val,0.33089224,0.8918702442931518,gumbel_soft
172,0.33814108,test,0.31752506,0.8997844827586207,gumbel_soft
173,0.3411881,train,0.35727483,0.8842882971362246,gumbel_soft
173,0.3411881,val,0.33113083,0.8986784140969163,gumbel_soft
173,0.3411881,test,0.2841365,0.9198994252873564,gumbel_soft
174,0.3411533,train,0.34338328,0.8850918506283342,gumbel_soft
174,0.3411533,val,0.30336392,0.9080897076491791,gumbel_soft
174,0.3411533,test,0.3124753,0.8954741379310345,gumbel_soft
175,0.3433207,train,0.33832327,0.8844222227182429,gumbel_soft
175,0.3433207,val,0.3319854,0.8884661593912695,gumbel_soft
175,0.3433207,test,0.3195461,0.8936781609195402,gumbel_soft
176,0.34140143,train,0.33745265,0.8860516506327983,gumbel_soft
176,0.34140143,val,0.3314922,0.8912695234281137,gumbel_soft
176,0.34140143,test,0.30055824,0.9012212643678161,gumbel_soft
177,0.34120488,train,0.36384353,0.8877480413383629,gumbel_soft
177,0.34120488,val,0.33178633,0.8920704845814978,gumbel_soft
177,0.34120488,test,0.311927,0.8969109195402298,gumbel_soft
178,0.33932996,train,0.3694535,0.8843999017879065,gumbel_soft
178,0.33932996,val,0.32902506,0.8902683219863836,gumbel_soft
178,0.33932996,test,0.31544697,0.8970905172413793,gumbel_soft
179,0.3461475,train,0.341252,0.8835070645744515,gumbel_soft
179,0.3461475,val,0.32808095,0.8874649579495395,gumbel_soft
179,0.3461475,test,0.3016748,0.8983477011494253,gumbel_soft
180,0.3395359,train,0.33346367,0.8849802459766523,gumbel_soft
180,0.3395359,val,0.3332299,0.8904685622747297,gumbel_soft
180,0.3395359,test,0.31189942,0.8924209770114943,gumbel_soft
181,0.33080113,train,0.33918646,0.8870114506372626,gumbel_soft
181,0.33080113,val,0.33017117,0.8906688025630757,gumbel_soft
181,0.33080113,test,0.31679124,0.8963721264367817,gumbel_soft
182,0.33523637,train,0.3305267,0.8857614785384255,gumbel_soft
182,0.33523637,val,0.33046156,0.8864637565078094,gumbel_soft
182,0.33523637,test,0.3002553,0.8987068965517241,gumbel_soft
183,0.34565943,train,0.3646518,0.8800026785116404,gumbel_soft
183,0.34565943,val,0.33221212,0.8826591910292351,gumbel_soft
183,0.34565943,test,0.29024467,0.8988864942528736,gumbel_soft
184,0.35164067,train,0.32914484,0.883774915738488,gumbel_soft
184,0.35164067,val,0.31298986,0.8886663996796156,gumbel_soft
184,0.35164067,test,0.29434678,0.8940373563218391,gumbel_soft
185,0.32211137,train,0.29239723,0.9007165018637977,gumbel_soft
185,0.32211137,val,0.2745767,0.9044853824589507,gumbel_soft
185,0.32211137,test,0.26466995,0.9119971264367817,gumbel_soft
186,0.29645714,train,0.29041582,0.903461976295172,gumbel_soft
186,0.29645714,val,0.27195945,0.9092911493792551,gumbel_soft
186,0.29645714,test,0.26600116,0.9145114942528736,gumbel_soft
187,0.27918947,train,0.28293663,0.9043324925782906,gumbel_soft
187,0.27918947,val,0.25677726,0.9008810572687225,gumbel_soft
187,0.27918947,test,0.28130007,0.8954741379310345,gumbel_soft
188,0.28777573,train,0.28894538,0.9014084507042254,gumbel_soft
188,0.28777573,val,0.26146945,0.9096916299559471,gumbel_soft
188,0.28777573,test,0.26167142,0.9157686781609196,gumbel_soft
189,0.2952862,train,0.29272684,0.8909622553068012,gumbel_soft
189,0.2952862,val,0.26576605,0.9104925911093312,gumbel_soft
189,0.2952862,test,0.2597655,0.9150502873563219,gumbel_soft
190,0.31062096,train,0.28524053,0.8995334925559697,gumbel_soft
190,0.31062096,val,0.28249016,0.8926712054465359,gumbel_soft
190,0.31062096,test,0.26549354,0.9022988505747126,gumbel_soft
191,0.2944174,train,0.28229263,0.8986852972031875,gumbel_soft
191,0.2944174,val,0.28030017,0.8910692831397677,gumbel_soft
191,0.2944174,test,0.2689149,0.9098419540229885,gumbel_soft
192,0.270533,train,0.28899708,0.8944443204392759,gumbel_soft
192,0.270533,val,0.27730286,0.8910692831397677,gumbel_soft
192,0.270533,test,0.27103394,0.9087643678160919,gumbel_soft
193,0.28669336,train,0.2824948,0.8945336041606214,gumbel_soft
193,0.28669336,val,0.35328323,0.8576291549859831,gumbel_soft
193,0.28669336,test,0.26970148,0.90625,gumbel_soft
194,0.28336334,train,0.27957043,0.8970558692886319,gumbel_soft
194,0.28336334,val,0.27588966,0.8932719263115739,gumbel_soft
194,0.28336334,test,0.27436903,0.9053520114942529,gumbel_soft
195,0.27947053,train,0.27985013,0.8948237762549943,gumbel_soft
195,0.27947053,val,0.2765464,0.89447336804165,gumbel_soft
195,0.27947053,test,0.26518816,0.8974497126436781,gumbel_soft
196,0.29331738,train,0.27602056,0.8989308274368876,gumbel_soft
196,0.29331738,val,0.27308327,0.8970764917901481,gumbel_soft
196,0.29331738,test,0.27436572,0.9107399425287356,gumbel_soft
197,0.28820395,train,0.2909711,0.8925916832213566,gumbel_soft
197,0.28820395,val,0.27652612,0.8942731277533039,gumbel_soft
197,0.28820395,test,0.26464227,0.8988864942528736,gumbel_soft
198,0.28043038,train,0.2793643,0.8973906832436775,gumbel_soft
198,0.28043038,val,0.27319834,0.89547456948338,gumbel_soft
198,0.28043038,test,0.27737474,0.9067887931034483,gumbel_soft
199,0.28172284,train,0.3008467,0.8914086739135287,gumbel_soft
199,0.28172284,val,0.2890419,0.8890668802563075,gumbel_soft
199,0.28172284,test,0.26135674,0.8994252873563219,gumbel_soft
200,0.2814066,train,0.27741182,0.8967433762639226,gumbel_soft
200,0.2814066,val,0.2843893,0.9012815378454145,gumbel_soft
200,0.2814066,test,0.26180866,0.9001436781609196,gumbel_soft
201,0.28408733,train,0.2869649,0.8948014553246579,gumbel_soft
201,0.28408733,val,0.28164515,0.893872647176612,gumbel_soft
201,0.28408733,test,0.27045038,0.9015804597701149,gumbel_soft
202,0.29210818,train,0.27999583,0.8958951809111404,gumbel_soft
202,0.29210818,val,0.2774376,0.89547456948338,gumbel_soft
202,0.29210818,test,0.2669281,0.8954741379310345,gumbel_soft
203,0.29367733,train,0.3409838,0.8834401017834423,gumbel_soft
203,0.29367733,val,0.32400256,0.8852623147777333,gumbel_soft
203,0.29367733,test,0.31586486,0.8859554597701149,gumbel_soft
204,0.3165957,train,0.40790424,0.8734180040624093,gumbel_soft
204,0.3165957,val,0.3006688,0.8866639967961554,gumbel_soft
204,0.3165957,test,0.28397852,0.8915229885057471,gumbel_soft
205,0.29535356,train,0.28909752,0.8942880739269212,gumbel_soft
205,0.29535356,val,0.2864037,0.8902683219863836,gumbel_soft
205,0.29535356,test,0.27095166,0.8996048850574713,gumbel_soft
206,0.28638303,train,0.2830857,0.8976362134773778,gumbel_soft
206,0.28638303,val,0.28469142,0.8960752903484182,gumbel_soft
206,0.28638303,test,0.26839414,0.9021192528735632,gumbel_soft
207,0.30490416,train,0.29025555,0.8912301064708377,gumbel_soft
207,0.30490416,val,0.28617752,0.8920704845814978,gumbel_soft
207,0.30490416,test,0.3051535,0.8875718390804598,gumbel_soft
208,0.2942129,train,0.29663616,0.8939086181112029,gumbel_soft
208,0.2942129,val,0.28558472,0.8930716860232278,gumbel_soft
208,0.2942129,test,0.27725568,0.8979885057471264,gumbel_soft
209,0.4094666,train,0.3828798,0.8743554831365371,gumbel_soft
209,0.4094666,val,0.36406156,0.8764517420905086,gumbel_soft
209,0.4094666,test,0.3748753,0.8683548850574713,gumbel_soft
210,0.3396611,train,0.3147586,0.8875248320349992,gumbel_soft
210,0.3396611,val,0.35417038,0.8664397276732079,gumbel_soft
210,0.3396611,test,0.33745593,0.8814655172413793,gumbel_soft
211,0.30215225,train,0.29593346,0.8928595343853932,gumbel_soft
211,0.30215225,val,0.28996357,0.8912695234281137,gumbel_soft
211,0.30215225,test,0.2750972,0.8981681034482759,gumbel_soft
212,0.29097962,train,0.2896743,0.8939979018325483,gumbel_soft
212,0.29097962,val,0.28316537,0.8922707248698438,gumbel_soft
212,0.29097962,test,0.3023906,0.9076867816091954,gumbel_soft
213,0.28034776,train,0.28299022,0.896765697194259,gumbel_soft
213,0.28034776,val,0.27662727,0.89547456948338,gumbel_soft
213,0.28034776,test,0.26408055,0.9017600574712644,gumbel_soft
214,0.2839576,train,0.28101856,0.8963862413785406,gumbel_soft
214,0.2839576,val,0.3159125,0.9018822587104526,gumbel_soft
214,0.2839576,test,0.3020725,0.9091235632183908,gumbel_soft
215,0.27711296,train,0.27565068,0.8964755250998862,gumbel_soft
215,0.27711296,val,0.27467054,0.8940728874649579,gumbel_soft
215,0.27711296,test,0.26262525,0.8999640804597702,gumbel_soft
216,0.28278708,train,0.27911705,0.8969889064976229,gumbel_soft
216,0.28278708,val,0.27766255,0.8956748097717261,gumbel_soft
216,0.28278708,test,0.263588,0.9012212643678161,gumbel_soft
217,0.28580514,train,0.28687888,0.8954264413740765,gumbel_soft
217,0.28580514,val,0.29583523,0.8898678414096917,gumbel_soft
217,0.28580514,test,0.2620489,0.8999640804597702,gumbel_soft
218,0.28416553,train,0.27614132,0.8960737483538314,gumbel_soft
218,0.28416553,val,0.27616566,0.89547456948338,gumbel_soft
218,0.28416553,test,0.25943348,0.9017600574712644,gumbel_soft
219,0.27684003,train,0.28552866,0.8977478181290596,gumbel_soft
219,0.27684003,val,0.26716205,0.9066880256307569,gumbel_soft
219,0.27684003,test,0.26080352,0.9015804597701149,gumbel_soft
220,0.27632263,train,0.27607343,0.8973683623133413,gumbel_soft
220,0.27632263,val,0.34068096,0.8750500600720865,gumbel_soft
220,0.27632263,test,0.26030913,0.8992456896551724,gumbel_soft
221,0.2827979,train,0.2857198,0.8950023436976853,gumbel_soft
221,0.2827979,val,0.27564815,0.8902683219863836,gumbel_soft
221,0.2827979,test,0.45895135,0.8803879310344828,gumbel_soft
222,0.29062614,train,0.27825168,0.8952925157920583,gumbel_soft
222,0.29062614,val,0.2747908,0.8934721665999199,gumbel_soft
222,0.29062614,test,0.26252168,0.8983477011494253,gumbel_soft
223,0.33351913,train,0.28291678,0.8938862971808665,gumbel_soft
223,0.33351913,val,0.30781162,0.8998798558269924,gumbel_soft
223,0.33351913,test,0.26146606,0.8997844827586207,gumbel_soft
224,0.2784139,train,0.27342054,0.8957389343987857,gumbel_soft
224,0.2784139,val,0.27601436,0.8940728874649579,gumbel_soft
224,0.2784139,test,0.2621116,0.8997844827586207,gumbel_soft
225,0.28091195,train,0.28394842,0.8927032878730385,gumbel_soft
225,0.28091195,val,0.2552293,0.9010812975570685,gumbel_soft
225,0.28091195,test,0.26195174,0.8976293103448276,gumbel_soft
226,0.28052065,train,0.28546777,0.8973683623133413,gumbel_soft
226,0.28052065,val,0.27268878,0.89447336804165,gumbel_soft
226,0.28052065,test,0.26060987,0.900323275862069,gumbel_soft
227,0.28039125,train,0.272202,0.8948460971853307,gumbel_soft
227,0.28039125,val,0.28201556,0.8876651982378855,gumbel_soft
227,0.28039125,test,0.26154542,0.8983477011494253,gumbel_soft
228,0.279828,train,0.28616545,0.8929264971764023,gumbel_soft
228,0.279828,val,0.27181593,0.8940728874649579,gumbel_soft
228,0.279828,test,0.2611217,0.8983477011494253,gumbel_soft
229,0.27916095,train,0.2820527,0.8937077297381755,gumbel_soft
229,0.27916095,val,0.27336204,0.8918702442931518,gumbel_soft
229,0.27916095,test,0.26011243,0.899066091954023,gumbel_soft
230,0.28059128,train,0.27588597,0.8938193343898574,gumbel_soft
230,0.28059128,val,0.27407718,0.8922707248698438,gumbel_soft
230,0.28059128,test,0.26225933,0.8963721264367817,gumbel_soft
231,0.2735995,train,0.2740852,0.8967210553335863,gumbel_soft
231,0.2735995,val,0.2700043,0.895074088906688,gumbel_soft
231,0.2735995,test,0.2589237,0.900323275862069,gumbel_soft
232,0.2796596,train,0.27674866,0.8976362134773778,gumbel_soft
232,0.2796596,val,0.27130812,0.894673608329996,gumbel_soft
232,0.2796596,test,0.2599501,0.9005028735632183,gumbel_soft
233,0.27514637,train,0.41222137,0.883953483181179,gumbel_soft
233,0.27514637,val,0.27025518,0.894673608329996,gumbel_soft
233,0.27514637,test,0.25985035,0.900323275862069,gumbel_soft
234,0.27678335,train,0.2743945,0.8978147809200687,gumbel_soft
234,0.27678335,val,0.27029145,0.895074088906688,gumbel_soft
234,0.27678335,test,0.2542684,0.9037356321839081,gumbel_soft
235,0.27388003,train,0.2710498,0.897122832079641,gumbel_soft
235,0.27388003,val,0.27093711,0.8934721665999199,gumbel_soft
235,0.27388003,test,0.25909653,0.9008620689655172,gumbel_soft
236,0.27775505,train,0.27916378,0.8968326599852682,gumbel_soft
236,0.27775505,val,0.27134743,0.893872647176612,gumbel_soft
236,0.27775505,test,0.26015404,0.9008620689655172,gumbel_soft
237,0.29203328,train,0.2732208,0.8981719158054507,gumbel_soft
237,0.29203328,val,0.2704924,0.8962755306367641,gumbel_soft
237,0.29203328,test,0.26059008,0.9015804597701149,gumbel_soft
238,0.30435392,train,0.27460086,0.8942434320662486,gumbel_soft
238,0.30435392,val,0.27154115,0.8900680816980376,gumbel_soft
238,0.30435392,test,0.2611595,0.8958333333333334,gumbel_soft
239,0.2860111,train,0.27779385,0.8954487623044128,gumbel_soft
239,0.2860111,val,0.27155024,0.8920704845814978,gumbel_soft
239,0.2860111,test,0.26206073,0.897808908045977,gumbel_soft
240,0.28470883,train,0.27606353,0.8914533157742015,gumbel_soft
240,0.28470883,val,0.2740803,0.8882659191029235,gumbel_soft
240,0.28470883,test,0.26502463,0.8934985632183908,gumbel_soft
241,0.27826235,train,0.27887323,0.8993549251132787,gumbel_soft
241,0.27826235,val,0.26914084,0.895074088906688,gumbel_soft
241,0.27826235,test,0.2588494,0.9026580459770115,gumbel_soft
242,0.2834405,train,0.27375013,0.8923907948483293,gumbel_soft
242,0.2834405,val,0.27476388,0.8888666399679616,gumbel_soft
242,0.2834405,test,0.26498452,0.8947557471264368,gumbel_soft
243,0.27576834,train,0.2752321,0.8936630878775027,gumbel_soft
243,0.27576834,val,0.27114293,0.8906688025630757,gumbel_soft
243,0.27576834,test,0.39382166,0.8557830459770115,gumbel_soft
244,0.27161664,train,0.28097132,0.8947568134639852,gumbel_soft
244,0.27161664,val,0.2701388,0.8940728874649579,gumbel_soft
244,0.27161664,test,0.25916076,0.8997844827586207,gumbel_soft
245,0.27356806,train,0.274179,0.8958282181201312,gumbel_soft
245,0.27356806,val,0.27152365,0.894873848618342,gumbel_soft
245,0.27356806,test,0.2606422,0.899066091954023,gumbel_soft
246,0.2728428,train,0.270803,0.8970781902189683,gumbel_soft
246,0.2728428,val,0.2702594,0.894673608329996,gumbel_soft
246,0.2728428,test,0.25837952,0.9012212643678161,gumbel_soft
247,0.275515,train,0.27991372,0.8944889622999487,gumbel_soft
247,0.275515,val,0.27073997,0.8930716860232278,gumbel_soft
247,0.275515,test,0.2609477,0.9001436781609196,gumbel_soft
248,0.27314597,train,0.2777082,0.893975580902212,gumbel_soft
248,0.27314597,val,0.2702473,0.893872647176612,gumbel_soft
248,0.27314597,test,0.25860313,0.8988864942528736,gumbel_soft
249,0.27286425,train,0.2880944,0.8955603669560948,gumbel_soft
249,0.27286425,val,0.27036282,0.8942731277533039,gumbel_soft
249,0.27286425,test,0.2585055,0.9017600574712644,gumbel_soft
250,,train,0.2711025,0.8966987344032499,argmax
250,,val,0.27036282,0.8942731277533039,argmax
250,,test,0.2585055,0.9017600574712644,argmax
